latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
27.4825,71.9146,317.7,1.2,1.1,2023-01-23,0553,Terra,MODIS,74,61.03,289.7,16.7,D,0
27.4804,71.9267,316.1,1.2,1.1,2023-01-23,0553,Terra,MODIS,72,61.03,289.5,14.7,D,0
27.1758,71.8441,309.7,1.2,1.1,2023-01-23,0553,Terra,MODIS,64,61.03,290.1,7.6,D,0
27.1737,71.8562,310.7,1.2,1.1,2023-01-23,0553,Terra,MODIS,66,61.03,290,8.5,D,0
26.6823,71.5314,311.6,1.2,1.1,2023-01-23,0553,Terra,MODIS,68,61.03,289.5,9.6,D,0
22.9916,68.9878,313.8,1,1,2023-01-23,0554,Terra,MODIS,68,61.03,296.1,9.5,D,0
23.4672,68.5384,306.6,1,1,2023-01-23,0554,Terra,MODIS,48,61.03,295.6,3.6,D,0
23.2269,69.7913,306.7,1.1,1.1,2023-01-23,0554,Terra,MODIS,54,61.03,296.2,4.7,D,0
22.0761,70.311,309.5,1.2,1.1,2023-01-23,0554,Terra,MODIS,57,61.03,297.4,7.2,D,0
22.9356,69.698,308.4,1.1,1,2023-01-23,0554,Terra,MODIS,56,61.03,297.9,4.9,D,0
23.6144,70.4727,305.4,1.2,1.1,2023-01-23,0554,Terra,MODIS,49,61.03,292.6,6.2,D,0
23.6163,70.4615,304.7,1.2,1.1,2023-01-23,0554,Terra,MODIS,36,61.03,292.5,5.3,D,0
21.1056,72.6406,309,1.8,1.3,2023-01-23,0554,Terra,MODIS,0,61.03,297.6,11,D,2
21.3686,71.4006,313.3,1.4,1.2,2023-01-23,0554,Terra,MODIS,68,61.03,301.8,10.1,D,0
21.9959,69.7268,315.5,1.1,1.1,2023-01-23,0554,Terra,MODIS,71,61.03,297.1,13,D,0
19.6945,74.9463,312.5,2.8,1.6,2023-01-23,0555,Terra,MODIS,61,61.03,299.2,24.6,D,0
20.8829,85.3255,315.7,1.2,1.1,2023-01-23,0737,Aqua,MODIS,57,61.03,304.9,8.3,D,0
21.0404,86.3838,317.8,1.1,1,2023-01-23,0737,Aqua,MODIS,62,61.03,306.3,7.2,D,0
21.018,86.3018,322.1,1.1,1.1,2023-01-23,0737,Aqua,MODIS,67,61.03,306.3,12.2,D,0
20.7907,85.2581,317.8,1.3,1.1,2023-01-23,0737,Aqua,MODIS,60,61.03,306.7,9.9,D,2
20.5585,86.3186,317.7,1.1,1.1,2023-01-23,0737,Aqua,MODIS,63,61.03,303.9,7.8,D,0
20.5601,86.3291,315.6,1.1,1.1,2023-01-23,0737,Aqua,MODIS,56,61.03,304.4,5.7,D,0
19.1508,84.671,329.7,1.4,1.2,2023-01-23,0737,Aqua,MODIS,82,61.03,309.1,30.5,D,0
19.1485,84.6575,320.8,1.4,1.2,2023-01-23,0737,Aqua,MODIS,62,61.03,308.7,12.9,D,0
19.6408,82.5,329.8,2,1.4,2023-01-23,0737,Aqua,MODIS,83,61.03,304.2,58.5,D,0
19.6375,82.4815,319.1,2,1.4,2023-01-23,0737,Aqua,MODIS,72,61.03,303.9,25.8,D,0
19.6431,82.4948,328.2,2,1.4,2023-01-23,0737,Aqua,MODIS,82,61.03,304,52.1,D,0
19.6397,82.4762,315,2,1.4,2023-01-23,0737,Aqua,MODIS,35,61.03,303.2,14.6,D,0
19.6655,82.5473,315.5,2,1.4,2023-01-23,0737,Aqua,MODIS,57,61.03,303,18.7,D,0
19.7094,82.4407,314.8,2,1.4,2023-01-23,0737,Aqua,MODIS,56,61.03,303.8,15.3,D,0
20.5359,86.4199,317.6,1.1,1.1,2023-01-23,0737,Aqua,MODIS,62,61.03,305.3,7.2,D,0
19.138,84.6594,321.5,1.4,1.2,2023-01-23,0737,Aqua,MODIS,61,61.03,308.4,13.4,D,0
21.0322,83.4382,314.9,1.6,1.3,2023-01-23,0737,Aqua,MODIS,62,61.03,304.1,10.8,D,0
21.0349,83.4534,314.4,1.6,1.3,2023-01-23,0737,Aqua,MODIS,60,61.03,303.1,10.2,D,0
21.0321,83.445,320.5,1.6,1.3,2023-01-23,0737,Aqua,MODIS,72,61.03,303.9,20.3,D,0
21.0723,85.0391,319.5,1.3,1.1,2023-01-23,0737,Aqua,MODIS,69,61.03,308.3,12.1,D,2
20.8111,83.8242,321,1.5,1.2,2023-01-23,0737,Aqua,MODIS,59,61.03,305.7,15.8,D,0
21.1712,85.977,317.2,1.1,1.1,2023-01-23,0737,Aqua,MODIS,62,61.03,305.9,6.8,D,0
20.8072,83.8152,320.9,1.5,1.2,2023-01-23,0737,Aqua,MODIS,49,61.03,307.4,14.9,D,0
20.8097,83.8297,315.4,1.5,1.2,2023-01-23,0737,Aqua,MODIS,51,61.03,305.3,6.7,D,0
20.7914,83.7883,322.2,1.6,1.2,2023-01-23,0737,Aqua,MODIS,55,61.03,307,17.9,D,0
20.9602,85.165,317.9,1.3,1.1,2023-01-23,0737,Aqua,MODIS,42,61.03,304.8,8.7,D,2
20.9622,85.1769,319.3,1.3,1.1,2023-01-23,0737,Aqua,MODIS,56,61.03,304.6,10.9,D,2
20.9087,85.169,331.5,1.3,1.1,2023-01-23,0737,Aqua,MODIS,83,61.03,306.6,31.2,D,0
23.8016,86.3288,319.5,1,1,2023-01-23,0738,Aqua,MODIS,51,61.03,304.4,8.7,D,2
21.9146,86.9735,325,1,1,2023-01-23,0738,Aqua,MODIS,78,61.03,304.8,15.5,D,0
21.5622,84.4587,315.1,1.4,1.2,2023-01-23,0738,Aqua,MODIS,61,61.03,302.7,11.9,D,0
21.1389,82.0213,317.6,2,1.4,2023-01-23,0738,Aqua,MODIS,45,61.03,304.8,19.2,D,0
21.3605,83.0727,318.5,1.7,1.3,2023-01-23,0738,Aqua,MODIS,57,61.03,305.9,16.2,D,0
21.3576,83.0567,327.8,1.7,1.3,2023-01-23,0738,Aqua,MODIS,80,61.03,306.1,37.4,D,0
22.082,86.9823,313.6,1,1,2023-01-23,0738,Aqua,MODIS,55,61.03,302.2,4.7,D,0
21.2662,82.1201,318.6,2,1.4,2023-01-23,0738,Aqua,MODIS,33,61.03,303,20.1,D,0
21.7876,84.8911,316.7,1.3,1.1,2023-01-23,0738,Aqua,MODIS,64,61.03,305.4,9.1,D,0
21.3578,82.1392,322.1,2,1.4,2023-01-23,0738,Aqua,MODIS,74,61.03,305.8,28.8,D,0
21.3545,82.1206,360.5,2,1.4,2023-01-23,0738,Aqua,MODIS,100,61.03,307.9,214.9,D,0
21.3493,82.1338,323.7,2,1.4,2023-01-23,0738,Aqua,MODIS,76,61.03,305.3,34,D,0
21.3458,82.1152,322.5,2,1.4,2023-01-23,0738,Aqua,MODIS,74,61.03,306.3,31.6,D,0
21.3614,82.1313,337.1,2,1.4,2023-01-23,0738,Aqua,MODIS,88,61.03,306.2,79.1,D,0
21.358,82.1127,339.3,2,1.4,2023-01-23,0738,Aqua,MODIS,89,61.03,305.1,89.8,D,0
21.3805,82.0298,315.3,2,1.4,2023-01-23,0738,Aqua,MODIS,61,61.03,304.2,13.6,D,0
21.6159,83.0738,317.3,1.7,1.3,2023-01-23,0738,Aqua,MODIS,66,61.03,305.8,12.4,D,0
21.6138,83.0692,317.8,1.7,1.3,2023-01-23,0738,Aqua,MODIS,66,61.03,306.3,13.9,D,0
21.6023,83.0055,316.3,1.7,1.3,2023-01-23,0738,Aqua,MODIS,62,61.03,305.5,11.2,D,0
21.4281,81.9951,319.7,2,1.4,2023-01-23,0738,Aqua,MODIS,70,61.03,305.5,22.2,D,0
21.616,82.8855,317.2,1.7,1.3,2023-01-23,0738,Aqua,MODIS,63,61.03,305.5,12.1,D,0
21.6141,82.4948,317.9,1.8,1.3,2023-01-23,0738,Aqua,MODIS,67,61.03,304.5,14.9,D,0
21.7474,83.1645,320.2,1.6,1.3,2023-01-23,0738,Aqua,MODIS,62,61.03,306.8,16.7,D,0
21.7446,83.1489,319,1.6,1.3,2023-01-23,0738,Aqua,MODIS,43,61.03,306.2,15.6,D,0
21.6074,82.2573,317.8,1.9,1.4,2023-01-23,0738,Aqua,MODIS,66,61.03,304.9,17.1,D,0
21.6912,82.5857,324.4,1.8,1.3,2023-01-23,0738,Aqua,MODIS,76,61.03,305.6,31,D,0
21.6882,82.5686,323.1,1.8,1.3,2023-01-23,0738,Aqua,MODIS,75,61.03,305,27.5,D,0
21.7783,83.0115,317.4,1.7,1.3,2023-01-23,0738,Aqua,MODIS,55,61.03,305.3,14,D,0
21.6976,82.5793,329,1.8,1.3,2023-01-23,0738,Aqua,MODIS,75,61.03,304.2,42.9,D,0
21.8353,83.1414,318.5,1.6,1.3,2023-01-23,0738,Aqua,MODIS,49,61.03,305,14,D,0
21.8298,83.1102,319,1.6,1.3,2023-01-23,0738,Aqua,MODIS,69,61.03,305,16.7,D,0
21.827,83.0946,318.2,1.7,1.3,2023-01-23,0738,Aqua,MODIS,67,61.03,304.9,16.3,D,0
21.8465,83.1391,326,1.6,1.3,2023-01-23,0738,Aqua,MODIS,74,61.03,304.3,29,D,0
21.9155,83.2047,334.8,1.6,1.3,2023-01-23,0738,Aqua,MODIS,86,61.03,306.5,53,D,0
21.9184,83.2133,326.6,1.6,1.3,2023-01-23,0738,Aqua,MODIS,79,61.03,305.8,33.4,D,0
21.9156,83.198,323.3,1.6,1.3,2023-01-23,0738,Aqua,MODIS,75,61.03,305.7,25.4,D,0
21.7904,82.4457,328.9,1.8,1.3,2023-01-23,0738,Aqua,MODIS,81,61.03,307.4,42.2,D,0
21.859,82.5562,321,1.8,1.3,2023-01-23,0738,Aqua,MODIS,72,61.03,306.6,21.1,D,0
22.5049,86.0781,318.7,1.1,1,2023-01-23,0738,Aqua,MODIS,69,61.03,303.9,10.6,D,0
22.0028,82.7124,321.1,1.7,1.3,2023-01-23,0738,Aqua,MODIS,72,61.03,306,19.9,D,0
22.0028,82.7227,319.7,1.7,1.3,2023-01-23,0738,Aqua,MODIS,62,61.03,305.9,16.2,D,0
21.992,82.5338,319.3,1.8,1.3,2023-01-23,0738,Aqua,MODIS,70,61.03,305.9,18.1,D,0
22.6054,85.9445,318.3,1.1,1,2023-01-23,0738,Aqua,MODIS,58,61.03,304.4,7.6,D,0
22.6037,85.9339,330,1.1,1,2023-01-23,0738,Aqua,MODIS,82,61.03,305,22.2,D,0
22.6147,85.9427,320.9,1.1,1,2023-01-23,0738,Aqua,MODIS,73,61.03,305.7,10.8,D,0
22.7937,86.2086,321.9,1.1,1,2023-01-23,0738,Aqua,MODIS,0,61.03,302.4,14.1,D,2
23.6697,92.6908,305,1.6,1.2,2023-01-23,0738,Aqua,MODIS,50,61.03,294.3,7,D,0
23.6678,92.6745,306.4,1.6,1.2,2023-01-23,0738,Aqua,MODIS,56,61.03,294.6,9.1,D,0
22.2038,82.5475,318.7,1.8,1.3,2023-01-23,0738,Aqua,MODIS,70,61.03,304.5,19.5,D,0
24.3867,93.9442,304.9,2,1.4,2023-01-23,0738,Aqua,MODIS,22,61.03,294.6,9.7,D,0
24.5734,93.8712,315.6,2,1.4,2023-01-23,0738,Aqua,MODIS,69,61.03,296.1,31.8,D,0
24.7243,94.0597,308.4,2.1,1.4,2023-01-23,0738,Aqua,MODIS,62,61.03,296.6,12.5,D,0
23.9428,87.6453,318.7,1,1,2023-01-23,0738,Aqua,MODIS,72,61.03,299.4,11.2,D,0
23.773,86.386,319.7,1,1,2023-01-23,0738,Aqua,MODIS,43,61.03,305,8,D,2
23.7738,86.2086,316.4,1.1,1,2023-01-23,0738,Aqua,MODIS,65,61.03,303.9,7.4,D,2
24.7824,93.7431,308.2,2,1.4,2023-01-23,0738,Aqua,MODIS,56,61.03,291.3,17.6,D,0
24.7804,93.7237,304.8,2,1.4,2023-01-23,0738,Aqua,MODIS,48,61.03,290.9,13.4,D,0
24.9941,94.0542,304.3,2.1,1.4,2023-01-23,0738,Aqua,MODIS,30,61.03,293.3,9.4,D,0
24.9947,94.0498,306.1,2.1,1.4,2023-01-23,0738,Aqua,MODIS,58,61.03,293.6,13.3,D,0
25.2116,94.5266,311.2,2.3,1.5,2023-01-23,0738,Aqua,MODIS,67,61.03,295.9,27.1,D,0
25.209,94.5008,318,2.3,1.5,2023-01-23,0738,Aqua,MODIS,77,61.03,295.9,44.8,D,0
25.2087,94.5214,317.4,2.3,1.5,2023-01-23,0738,Aqua,MODIS,77,61.03,296.4,42.9,D,0
25.2063,94.4964,310.9,2.3,1.5,2023-01-23,0738,Aqua,MODIS,70,61.03,295.1,25.7,D,0
25.4269,92.1846,306.6,1.6,1.2,2023-01-23,0738,Aqua,MODIS,62,61.03,292.6,8.9,D,0
25.71,91.9771,308.4,1.5,1.2,2023-01-23,0738,Aqua,MODIS,64,61.03,295.4,10.8,D,0
26.015,94.405,300.7,2.3,1.5,2023-01-23,0738,Aqua,MODIS,40,61.03,289.8,9.7,D,0
26.0137,94.3979,305.4,2.3,1.5,2023-01-23,0738,Aqua,MODIS,61,61.03,289.9,18.5,D,0
25.6469,90.7312,307,1.3,1.1,2023-01-23,0738,Aqua,MODIS,59,61.03,293.6,7.7,D,0
26.0661,84.8026,308.5,1.1,1.1,2023-01-23,0739,Aqua,MODIS,60,61.03,297,5.7,D,0
26.2951,84.6799,307.4,1.1,1.1,2023-01-23,0739,Aqua,MODIS,57,61.03,297.2,4.4,D,0
28.1597,97.0678,303.8,3.8,1.8,2023-01-23,0739,Aqua,MODIS,12,61.03,287.4,41.1,D,0
28.0565,81.0847,309,1.7,1.3,2023-01-23,0739,Aqua,MODIS,65,61.03,298.8,10.2,D,0
26.9688,81.731,305.4,1.6,1.3,2023-01-23,0739,Aqua,MODIS,53,61.03,294.6,7.2,D,0
27.2432,83.4508,306,1.3,1.1,2023-01-23,0739,Aqua,MODIS,52,61.03,295.5,6.2,D,0
28.1663,97.0647,302.9,3.8,1.8,2023-01-23,0739,Aqua,MODIS,48,61.03,288.4,44.6,D,0
28.1685,97.096,313.4,3.8,1.8,2023-01-23,0739,Aqua,MODIS,74,61.03,285.2,95,D,0
26.8758,95.1654,302,2.6,1.6,2023-01-23,0739,Aqua,MODIS,40,61.03,289.2,16.1,D,0
26.9092,95.3796,312.6,2.7,1.6,2023-01-23,0739,Aqua,MODIS,72,61.03,289.9,45.9,D,0
26.9139,95.3986,303.5,2.8,1.6,2023-01-23,0739,Aqua,MODIS,38,61.03,288.3,19.3,D,0
26.9119,95.3747,309.7,2.7,1.6,2023-01-23,0739,Aqua,MODIS,67,61.03,290.1,36.7,D,0
25.7136,84.6367,309.6,1.2,1.1,2023-01-23,0739,Aqua,MODIS,54,61.03,296.9,6.8,D,0
26.7001,90.7838,307.5,1.3,1.1,2023-01-23,0739,Aqua,MODIS,54,61.03,296.9,7.2,D,0
27.9673,78.8684,305.2,2.4,1.5,2023-01-23,0740,Aqua,MODIS,0,61.03,294,15,D,0
16.3367,75.2506,301.3,1.3,1.1,2023-01-23,1647,Terra,MODIS,40,61.03,290.1,6.7,N,0
16.3348,75.2388,304.7,1.3,1.1,2023-01-23,1647,Terra,MODIS,61,61.03,289.8,9.8,N,0
15.6534,76.8862,307.8,1.1,1,2023-01-23,1647,Terra,MODIS,72,61.03,292.3,8,N,2
16.3582,75.1919,302.1,1.3,1.1,2023-01-23,1647,Terra,MODIS,47,61.03,289.8,8.1,N,0
16.4395,75.5131,316.3,1.2,1.1,2023-01-23,1647,Terra,MODIS,93,61.03,291.5,19.9,N,0
16.8312,75.3986,304.8,1.3,1.1,2023-01-23,1647,Terra,MODIS,62,61.03,289.3,9.9,N,0
16.7887,74.6036,303,1.4,1.2,2023-01-23,1647,Terra,MODIS,53,61.03,289.6,9.8,N,0
17.0213,75.9432,309.1,1.2,1.1,2023-01-23,1647,Terra,MODIS,76,61.03,290.4,11.8,N,0
17.0196,75.9326,301.1,1.2,1.1,2023-01-23,1647,Terra,MODIS,38,61.03,290.1,5.7,N,0
15.6885,75.1701,307.4,1.3,1.1,2023-01-23,1647,Terra,MODIS,71,61.03,290.6,12.3,N,0
17.0387,74.5011,311.6,1.4,1.2,2023-01-23,1647,Terra,MODIS,83,61.03,289.6,19.6,N,2
17.049,74.4993,313.1,1.4,1.2,2023-01-23,1647,Terra,MODIS,86,61.03,288.9,21.6,N,0
17.4774,76.5563,313.1,1.1,1,2023-01-23,1647,Terra,MODIS,86,61.03,288.9,14.2,N,0
17.4337,76.263,303.3,1.1,1.1,2023-01-23,1647,Terra,MODIS,54,61.03,289,7.2,N,0
15.1764,76.6526,304.4,1.1,1.1,2023-01-23,1647,Terra,MODIS,32,61.03,293.6,4.7,N,2
18.2508,75.5367,305.2,1.2,1.1,2023-01-23,1647,Terra,MODIS,63,61.03,290.6,9.6,N,2
18.0322,74.1625,305.2,1.4,1.2,2023-01-23,1647,Terra,MODIS,63,61.03,290.3,11.5,N,0
18.2477,75.5435,302.8,1.2,1.1,2023-01-23,1647,Terra,MODIS,52,61.03,289.4,7.1,N,0
18.1036,75.4619,304.7,1.2,1.1,2023-01-23,1647,Terra,MODIS,61,61.03,289.4,9.3,N,0
17.7751,75.2614,313.9,1.2,1.1,2023-01-23,1647,Terra,MODIS,88,61.03,289.2,18.7,N,0
17.7769,75.2728,304.4,1.2,1.1,2023-01-23,1647,Terra,MODIS,60,61.03,289.1,9.7,N,0
16.9755,74.3102,303.2,1.5,1.2,2023-01-23,1647,Terra,MODIS,54,61.03,290.7,10.2,N,0
15.7763,75.0738,300.2,1.4,1.2,2023-01-23,1647,Terra,MODIS,17,61.03,290.1,5.3,N,0
15.9055,75.3791,302.1,1.3,1.1,2023-01-23,1647,Terra,MODIS,43,61.03,290.3,6.4,N,0
15.9478,75.0572,301.7,1.4,1.2,2023-01-23,1647,Terra,MODIS,8,61.03,289.1,7,N,0
15.956,75.0431,305.3,1.4,1.2,2023-01-23,1647,Terra,MODIS,45,61.03,289.4,10.3,N,0
15.9533,75.0374,303.2,1.4,1.2,2023-01-23,1647,Terra,MODIS,20,61.03,289.6,8.3,N,0
16.1168,76.0024,302.8,1.2,1.1,2023-01-23,1647,Terra,MODIS,52,61.03,291.5,6,N,0
16.0406,75.259,311.3,1.3,1.1,2023-01-23,1647,Terra,MODIS,82,61.03,291.8,15.7,N,0
16.2473,75.593,304.8,1.2,1.1,2023-01-23,1647,Terra,MODIS,61,61.03,290.6,8.4,N,0
17.7128,75.1958,307.6,1.2,1.1,2023-01-23,1647,Terra,MODIS,72,61.03,289.6,12,N,0
16.2704,75.6124,316.4,1.2,1.1,2023-01-23,1647,Terra,MODIS,93,61.03,291,19.5,N,0
16.2802,75.6107,301.1,1.2,1.1,2023-01-23,1647,Terra,MODIS,38,61.03,290.7,5.9,N,0
16.3005,75.4729,302.6,1.3,1.1,2023-01-23,1647,Terra,MODIS,50,61.03,291.2,6.5,N,0
16.4835,76.2071,308.6,1.1,1.1,2023-01-23,1647,Terra,MODIS,75,61.03,291.5,10.3,N,0
16.4819,76.1965,310.5,1.1,1.1,2023-01-23,1647,Terra,MODIS,80,61.03,290.8,12.2,N,0
18.4004,75.3354,309.1,1.2,1.1,2023-01-23,1648,Terra,MODIS,76,61.03,288.9,12.1,N,0
18.4045,75.3398,304.9,1.2,1.1,2023-01-23,1648,Terra,MODIS,62,61.03,288.5,9.1,N,0
19.1792,76.9026,302.5,1,1,2023-01-23,1648,Terra,MODIS,50,61.03,289.7,6.1,N,0
19.0924,76.1371,305.3,1.1,1,2023-01-23,1648,Terra,MODIS,64,61.03,290.6,7.8,N,0
19.2761,75.7566,303.5,1.1,1.1,2023-01-23,1648,Terra,MODIS,56,61.03,289.6,7.5,N,0
19.3577,75.5248,301.4,1.1,1.1,2023-01-23,1648,Terra,MODIS,41,61.03,289.5,6.4,N,0
19.6645,75.1521,301.9,1.2,1.1,2023-01-23,1648,Terra,MODIS,45,61.03,289.4,6.6,N,0
19.7102,74.7727,301.5,1.2,1.1,2023-01-23,1648,Terra,MODIS,42,61.03,289.9,7.1,N,0
29.1268,77.7964,302.3,1.7,1.3,2023-01-24,0455,Terra,MODIS,37,61.03,286.2,9.4,D,0
24.7159,84.6982,308,1.1,1.1,2023-01-24,0456,Terra,MODIS,55,61.03,295.9,5.3,D,0
24.7142,84.709,313.3,1.1,1.1,2023-01-24,0456,Terra,MODIS,68,61.03,296,10.1,D,0
23.8044,86.3247,311.7,1.4,1.2,2023-01-24,0456,Terra,MODIS,32,61.03,298.7,9.6,D,2
23.7819,86.2087,309.9,1.4,1.2,2023-01-24,0456,Terra,MODIS,49,61.03,297.6,8,D,2
23.68,86.0935,309.2,1.4,1.2,2023-01-24,0456,Terra,MODIS,55,61.03,296.3,7.7,D,2
21.9337,79.0667,307.2,1.2,1.1,2023-01-24,0457,Terra,MODIS,48,61.03,296.3,5.2,D,0
22.0941,83.9694,316.4,1.1,1.1,2023-01-24,0457,Terra,MODIS,70,61.03,300.3,10.6,D,0
22.1408,82.5263,316.7,1,1,2023-01-24,0457,Terra,MODIS,69,61.03,301.5,8.4,D,0
22.1393,82.5359,322,1,1,2023-01-24,0457,Terra,MODIS,76,61.03,301.1,13.5,D,0
22.0718,82.8017,313.2,1,1,2023-01-24,0457,Terra,MODIS,62,61.03,300.7,6.2,D,0
21.878,83.9834,311.6,1.1,1.1,2023-01-24,0457,Terra,MODIS,59,61.03,301,5.3,D,0
21.8856,83.2896,316.4,1.1,1,2023-01-24,0457,Terra,MODIS,68,61.03,300.8,9.8,D,0
21.9393,82.8828,312,1,1,2023-01-24,0457,Terra,MODIS,56,61.03,300,5.1,D,0
21.9167,83.0298,313.7,1,1,2023-01-24,0457,Terra,MODIS,51,61.03,301.5,5.4,D,0
21.7204,84.0527,318.7,1.1,1.1,2023-01-24,0457,Terra,MODIS,72,61.03,302,12.9,D,0
21.9106,82.4651,323.9,1,1,2023-01-24,0457,Terra,MODIS,78,61.03,301.4,13.3,D,0
21.7545,83.1824,325.9,1.1,1,2023-01-24,0457,Terra,MODIS,80,61.03,302.8,17.2,D,0
21.7864,82.8541,318.1,1,1,2023-01-24,0457,Terra,MODIS,70,61.03,301.8,8.6,D,0
21.7775,82.8526,318.1,1,1,2023-01-24,0457,Terra,MODIS,69,61.03,300.6,8.7,D,0
20.9623,86.0151,314.6,1.5,1.2,2023-01-24,0457,Terra,MODIS,64,61.03,302.4,10.7,D,2
21.0783,85.037,314.1,1.3,1.1,2023-01-24,0457,Terra,MODIS,65,61.03,303.1,9.7,D,2
21.0763,85.0493,314.3,1.3,1.1,2023-01-24,0457,Terra,MODIS,66,61.03,303,9.7,D,2
21.9352,79.0556,308.5,1.2,1.1,2023-01-24,0457,Terra,MODIS,55,61.03,295.9,6.5,D,0
20.9629,85.1755,320.4,1.3,1.1,2023-01-24,0457,Terra,MODIS,75,61.03,301.9,17.8,D,2
20.9608,85.1881,313.6,1.3,1.2,2023-01-24,0457,Terra,MODIS,62,61.03,301.3,8.9,D,2
22.1784,75.7471,304.1,1.9,1.4,2023-01-24,0457,Terra,MODIS,29,61.03,292.4,10.3,D,0
20.7939,85.2555,313.2,1.4,1.2,2023-01-24,0457,Terra,MODIS,54,61.03,301.4,8.8,D,2
20.5529,86.4311,313.3,1.7,1.3,2023-01-24,0457,Terra,MODIS,61,61.03,301.5,10.8,D,0
21.2079,82.102,324.5,1,1,2023-01-24,0457,Terra,MODIS,70,61.03,306.3,13.5,D,0
20.7439,84.313,317.9,1.2,1.1,2023-01-24,0457,Terra,MODIS,72,61.03,299.3,14.9,D,0
20.7893,82.4861,314.2,1,1,2023-01-24,0457,Terra,MODIS,64,61.03,302.3,5.9,D,0
20.7534,82.4149,318.6,1,1,2023-01-24,0457,Terra,MODIS,67,61.03,300.9,9.7,D,0
20.7416,82.4326,315.1,1,1,2023-01-24,0457,Terra,MODIS,14,61.03,300.8,6.7,D,0
20.9067,77.8295,325.2,1.3,1.1,2023-01-24,0457,Terra,MODIS,79,61.03,299.2,27,D,0
19.1954,82.5133,317.4,1.1,1,2023-01-24,0458,Terra,MODIS,70,61.03,301.2,9.8,D,0
19.4007,77.0579,309.8,1.4,1.2,2023-01-24,0458,Terra,MODIS,45,61.03,297.1,6.9,D,0
19.1999,77.5412,313.6,1.3,1.1,2023-01-24,0458,Terra,MODIS,62,61.03,298.8,9,D,0
18.254,83.8135,314.8,1.2,1.1,2023-01-24,0458,Terra,MODIS,66,61.03,300,10,D,0
18.1362,83.6604,312.6,1.2,1.1,2023-01-24,0458,Terra,MODIS,55,61.03,300.6,6.7,D,0
18.972,77.2482,312.9,1.4,1.2,2023-01-24,0458,Terra,MODIS,59,61.03,297.8,8.3,D,0
17.9853,82.9244,323.1,1.1,1.1,2023-01-24,0458,Terra,MODIS,78,61.03,299.7,19.3,D,0
17.9718,79.4566,324.3,1,1,2023-01-24,0458,Terra,MODIS,78,61.03,300.5,17.2,D,0
17.4328,75.7982,313.4,1.6,1.3,2023-01-24,0458,Terra,MODIS,53,61.03,296.8,10.9,D,0
16.7439,80.4449,314.2,1,1,2023-01-24,0458,Terra,MODIS,64,61.03,302.4,5.1,D,0
15.9279,77.9029,316.1,1.2,1.1,2023-01-24,0459,Terra,MODIS,64,61.03,299.4,9.8,D,0
14.2697,80.1273,314.2,1,1,2023-01-24,0459,Terra,MODIS,0,61.03,300,6.8,D,0
13.9349,78.8716,314.8,1,1,2023-01-24,0459,Terra,MODIS,61,61.03,292.8,7.5,D,0
13.9336,78.8809,311.2,1,1,2023-01-24,0459,Terra,MODIS,39,61.03,292.7,4.6,D,0
12.0217,77.0007,313.9,1.2,1.1,2023-01-24,0500,Terra,MODIS,64,61.03,294.5,7.4,D,0
27.2341,94.8008,308.5,1.9,1.3,2023-01-24,0643,Aqua,MODIS,60,61.03,295.4,12.6,D,0
27.7104,96.2316,309.9,1.5,1.2,2023-01-24,0643,Aqua,MODIS,56,61.03,294.7,10.7,D,0
27.7065,96.2392,307.5,1.5,1.2,2023-01-24,0643,Aqua,MODIS,66,61.03,294.3,8.6,D,0
24.7586,93.7487,310.6,2.5,1.5,2023-01-24,0643,Aqua,MODIS,63,61.03,290.9,34.1,D,0
24.9734,94.4954,307.7,2.2,1.4,2023-01-24,0643,Aqua,MODIS,63,61.03,289.8,26.2,D,0
24.9768,94.5075,306.7,2.2,1.4,2023-01-24,0643,Aqua,MODIS,62,61.03,290.4,23.7,D,0
25.2193,94.5286,304.5,2.2,1.4,2023-01-24,0643,Aqua,MODIS,32,61.03,294.4,15,D,0
25.5414,94.6906,307.7,2.1,1.4,2023-01-24,0643,Aqua,MODIS,65,61.03,292.4,25.2,D,0
25.4309,93.982,311.6,2.3,1.5,2023-01-24,0643,Aqua,MODIS,72,61.03,293.9,35,D,0
25.4326,93.9984,305.2,2.3,1.5,2023-01-24,0643,Aqua,MODIS,59,61.03,293,19.8,D,0
25.4278,93.9744,306.8,2.3,1.5,2023-01-24,0643,Aqua,MODIS,64,61.03,294,24,D,0
25.993,94.3463,305.8,2.1,1.4,2023-01-24,0643,Aqua,MODIS,62,61.03,292.3,18.9,D,0
26.4319,94.8449,328.6,1.9,1.4,2023-01-24,0643,Aqua,MODIS,81,61.03,290.6,69,D,0
26.4291,94.83,334.3,1.9,1.4,2023-01-24,0643,Aqua,MODIS,77,61.03,287.3,89.8,D,0
26.4499,94.8747,338.7,1.9,1.4,2023-01-24,0643,Aqua,MODIS,91,61.03,293.3,102.6,D,0
26.4469,94.8585,339.6,1.9,1.4,2023-01-24,0643,Aqua,MODIS,92,61.03,292,107.6,D,0
26.4439,94.8427,332.7,1.9,1.4,2023-01-24,0643,Aqua,MODIS,77,61.03,288.5,81,D,0
26.4362,94.8403,362.4,1.9,1.4,2023-01-24,0643,Aqua,MODIS,94,61.03,291.3,238.7,D,0
26.4542,94.869,348.8,1.9,1.4,2023-01-24,0643,Aqua,MODIS,95,61.03,295.2,151,D,0
